PAYER_NAME,PAYER_AREA,NATIONAL_PAYER_ID,SUBSCRIBER_ID,PAYER_PERSON_ID,SUBSCRIBER_OR_DEPENDENT_INDICATOR,RELATIONSHIP,MEMBER_ID,MEMBER_ID_FAMILY_SEQUENCE_NUMBER,PREVIOUS_MEMBER_ID,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,DOB,LAST_4_DIGIT_SSN,GENDER,MARITAL_STATUS,ADDRESS_LINE_1,ADDRESS_LINE_2,CITY,STATE,COUNTRY,ZIP_CODE,PHONE_NUMBER_1,PHONE_NUMBER_2,EMAIL_ADDRESS,GROUP_NUMBER,GROUP_NAME,EMPLOYER_NAME,EMPLOYER_SIZE,BUSINESS_MODEL,REASON_FOR_MEDICARE_ENTITLEMENT,COVERAGE_TYPE,FUNDING_MODEL,EMPLOYMENT_STATUS,COBRA_START_DATE,COBRA_END_DATE,NOT_SUBJECT_TO_COB_INDICATOR,NOT_SUBJECT_TO_COB_REASON,INITIAL_COVERAGE_DATE,CURRENT_COVERAGE_START_DATE,COVERAGE_EXPIRED_DATE,ESRD_COORDINATION_PERIOD_START_DATE,ESRD_COORDINATION_PERIOD_END_DATE,EXISTING_COB_PAYER_NAME,EXISTING_COB_NATIONAL_PAYER_ID,EXISTING_COB_SUBSCRIBER_ID,EXISTING_COB_SUBSCRIBER_FIRST_NAME,EXISTING_COB_SUBSCRIBER_LAST_NAME,EXISTING_COB_SUBSCRIBER_DOB,EXISTING_COB_SUBSCRIBER_EMPLOYMENT_STATUS,EXISTING_COB_RELATIONSHIP,EXISTING_COB_MEMBER_ID,EXISTING_COB_FAMILY_SEQUENCE_NUMBER,EXISTING_COB_FIRST_NAME,EXISTING_COB_LAST_NAME,EXISTING_COB_DOB,EXISTING_COB_GROUP_NAME,EXISTING_COB_MEMBER_EMPLOYMENT_STATUS,EXISTING_COB_BUSINESS_MODEL,EXISTING_COB_COVERAGE_TYPE,EXISTING_COB_INITIAL_COVERAGE_DATE,EXISTING_COB_CURRENT_COVERAGE_START_DATE,EXISTING_COB_COVERAGE_EXPIRED_DATE,COB_STATE,COVERAGE_OVERLAP_START_DATE,COVERAGE_OVERLAP_END_DATE,EXISTING_COB_VERIFY_DATE,EXISTING_COB_INDICATOR,EXISTING_COB_CODE,PAYER_PRIMACY,COB_CLASSIFICATION_INDICATOR,PRIMACY_DETERMINATION_CODE
LongSage,COB04DIFFGRPNAME,1245319599,368447828P1,,2,1,368447829P1,,,Lauren,,Miles,,19580706,9676,1,2,73219 Kemp Haven Suite 426,,East Mary,VA,,55834,1001130283,,tlin@mendez.net,GRP01024,GMedicPlus,,,3,1,AL,0,,,,,,20201228,20210405,20220405,,,LongSage,,938566148P1,Lauren,Miles,19580706,,0,938566148P1,,Lauren,Miles,19580706,HealthPro,3.0,1,35,20210426,20210318,20220318,AZ,20210405,20220318,,,,1,,
LongSage,COB04DIFFLASTNAME,1245319599,830262996P1,,2,1,186908873P1,,,Chris,,Thomas,,19980831,6489,1,9,702 Sampson Bypass Suite 621,,Johnburgh,FL,,39118,1001129071,,gibsondaniel@yahoo.com,GRP01024,GMedicPlus,Donovan-Ashley,1.0,3,1,1,0,,,,,,20210305,20210209,20220209,,,Grey Leaf,,664276220P1,Kyle,Smith,19731106,3.0,2,664276220P1,,Joel,Nichols,19981204,GMedicPlus,2.0,1,35,20210113,20201130,20211130,NH,20210209,20211130,,,,1,,
LongSage,COB01Test1,1245319599,135032236P1,,2,1,637350425P1,,,Traci,,Adams,,20180803,666,2,9,8798 James Locks Suite 949,,Josephview,NE,,54564,1001129697,,shawnwright@hotmail.com,GRP01023,HealthPro,Obrien Ltd,2.0,3,2,35,2,,,,,,20201221,20210222,20220222,20210418.0,20220418.0,Intriq Medical,,398139585P1,Brittney,Young,19651006,2.0,2,398139585P1,,Phillip,Bright,20180702,HealthPro,3.0,1,1,20210312,20210509,20220509,OK,20210509,20220222,,,,1,,
LongSage,COB04WK2EMPSTATUS,1245319599,980209681P1,,1,0,980209681P1,,,Peter,,Sanders,,19811205,6453,1,9,309 Jermaine Corners,,Lake Abigail,NV,,5347,1001129812,,smithtaylor@swanson.net,GRP01023,HealthPro,Burke PLC,0.0,3,1,1,1,,,,,,20210419,20210108,20220108,,,LongSage,,721033157P1,Peter,Sanders,19811205,,0,721033157P1,,Peter,Sanders,19811205,GMedicPlus,,1,88,20210304,20201219,20211219,AR,20210108,20211219,,,,1,,
LongSage,COB04DIFFLASTNAME,1245319599,452366949P1,,1,0,452366949P1,,,Patricia,,Montgomery,,19920129,6306,1,9,96742 Joseph Mission,,New Jessicafort,VA,,27827,1001126767,,rperez@yahoo.com,GRP01023,HealthPro,,,3,1,33,0,,,,,,20210417,20210505,20220505,,,Aristocrat,,760260971P1,Sandra,Wright,19710618,3.0,1,760260971P1,,Tonya,Kim,19650208,HealthPro,2.0,1,35,20210423,20210412,20220412,ND,20210505,20220412,,,,1,,
LongSage,COB04DIFFGRPNAME,1245319599,622126785P1,,2,2,731069584P1,,,Christina,,Odom,,20011225,4629,2,2,56908 Sampson Center,,New Richard,AR,,54768,1001126617,,christine54@hotmail.com,GRP01024,GMedicPlus,Greene-Jackson,2.0,3,1,33,2,,,,,,20210220,20210520,20220520,,,Caprock,,156858710P1,Sharon,Perry,20060130,1.0,2,156858710P1,,Blake,Brooks,20130228,HealthPro,3.0,1,35,20210117,20210223,20220223,TN,20210520,20220223,,,,1,,
LongSage,COB04WK2PRIMACY,1245319599,737764069P1,,1,0,737764069P1,,,Michael,,Taylor,,19710713,3027,1,2,7062 Erik Gardens Suite 077,,Kevintown,FL,,46566,1001127959,,ymeadows@taylor.info,GRP01023,HealthPro,,,3,2,52,1,,,,,,20201225,20201215,20211215,20210510.0,20220510.0,Intriq Medical,,314053466P1,Bradley,Kelly,19750613,2.0,2,314053466P1,,Donald,Taylor,20041228,HealthPro,1.0,1,1,20201214,20210123,20220123,NJ,20210123,20211215,,,,2,,
LongSage,COB04WK2PBM,1245319599,607944621P1,,1,0,607944621P1,,,Donald,,Rodriguez,,20201202,8497,2,2,301 Carol Mountain,,West Courtney,NY,,10240,1001127957,,brandonbrown@hotmail.com,GRP01023,HealthPro,Kim LLC,2.0,3,2,AL,1,,,,,,20210425,20210313,20220313,20201130.0,20211130.0,LongSage,,732189401P1,Donald,Rodriguez,20201202,,0,732189401P1,,Donald,Rodriguez,20201202,GMedicPlus,,1,1,20201215,20201129,20211129,AK,20210313,20211129,,,,2,,
LongSage,COB04DIFFPAYERAREA,1245319599,605449730P1,,1,0,605449730P1,,,Tiffany,,Case,,20030924,9809,2,0,704 Taylor Haven Suite 869,,Lake Derektown,HI,,85980,1001128162,,rchen@yahoo.com,GRP01023,HealthPro,"Dudley, Thomas and Raymond",2.0,3,1,98,0,,,,,,20210314,20210108,20220108,,,LongSage,,883394410P1,Tiffany,Case,20030924,,0,883394410P1,,Tiffany,Case,20030924,HealthPro,,1,MH,20201215,20210118,20220118,MS,20210118,20220108,,,,2,,
LongSage,COB04WK2OVERLAPEND,1245319599,926566277P1,,1,0,926566277P1,,,Marco,,Espinoza,,20020913,9438,1,0,431 David Ferry Apt. 833,,North Robin,AR,,34048,1001127100,,sharpmelissa@harris-barnes.net,GRP01023,HealthPro,"Williams, Silva and Rivera",2.0,3,2,35,0,,,,,,20150826,20210112,20220112,20210129.0,20220129.0,Cope Health,,288243050P1,Patrick,Love,19910122,3.0,2,288243050P1,,Sarah,Patterson,19571018,HealthPro,2.0,1,88,20201217,20210520,20220520,IL,20210520,20220112,,,,1,,
LongSage,COB04WK2DEPEMPSTATUS,1245319599,345123621P1,,1,0,345123621P1,,,Gary,,Larson,,19760118,1976,1,9,963 Perez Garden Apt. 794,,Mooreton,NC,,74903,1001127141,,starkjustin@yahoo.com,GRP01023,HealthPro,"Caldwell, Rodgers and Brown",1.0,3,2,AL,0,,,,,,20161024,20210105,20220105,20210228.0,20220228.0,LongSage,,984802908P1,Gary,Larson,19760118,,0,984802908P1,,Gary,Larson,19760118,HealthPro,,1,88,20210108,20201208,20211208,OR,20210105,20211208,,,,1,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,410229123P1,,1,0,410229123P1,,,Lori,,Sanders,,19910827,5908,2,2,3463 Wang Villages Apt. 596,,Alexandriatown,NM,,44902,1001128210,,samanthaolson@yahoo.com,GRP01023,HealthPro,"Barrett, Rodriguez and Tucker",0.0,3,1,MH,0,,,,,,20201212,20210302,20220302,,,LongSage,,578259963P1,Lori,Sanders,19910827,,0,578259963P1,,Lori,Sanders,19910827,HealthPro,,1,AL,20210331,20210515,20220515,MT,20210515,20220302,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,741677853P1,,2,1,746483823P1,,,Kyle,,Taylor,,20041117,31,2,0,4357 Kayla Overpass,,Juanborough,MO,,28802,1001129705,,rebeccawilliams@baker.com,GRP01023,HealthPro,Castaneda Group,1.0,3,1,MH,1,,,,,,20210127,20210423,20220423,,,Intriq Medical,,996684607P1,Stuart,Webster,20010521,3.0,2,996684607P1,,Kristen,Cervantes,20060515,HealthPro,1.0,1,AL,20210208,20210518,20220518,KY,20210518,20220423,,,,1,,
LongSage,COB04DIFFGRPNAME,1245319599,349021552P1,,2,1,160429676P1,,,Vicki,,Green,,19650115,1570,2,0,506 Fisher Pike Apt. 258,,Lake Roberto,CT,,82010,1001128615,,hendersonjohn@yahoo.com,GRP01024,GMedicPlus,Houston-Harris,2.0,3,2,AL,0,,,,,,20210325,20210123,20220123,20210511.0,20220511.0,LongSage,,744897718P1,Vicki,Green,19650115,,0,744897718P1,,Vicki,Green,19650115,HealthPro,,1,88,20210202,20210218,20220218,ID,20210218,20220123,,,,2,,
LongSage,COB04WK2OVERLAPEND,1245319599,531651918P1,,2,2,531651919P1,,,Brianna,,Dunlap,,19620625,944,1,9,3762 Hunt Prairie,,New Joebury,IL,,88711,1001128713,,rebecca38@ward-fritz.com,GRP01023,HealthPro,,,3,1,98,2,,,,,,20210210,20210510,20220510,,,Caprock,,145982295P1,Lori,Snow,19660224,1.0,1,145982295P1,,Justin,Williams,19960621,GMedicPlus,2.0,1,35,20210220,20210416,20220416,HI,20210510,20220416,,,,1,,
LongSage,COB04WK2PRIMACYDET,1245319599,796526269P1,,2,2,339782296P1,,,Robert,,Howard,,20000216,4101,2,9,677 Brian Meadows,,New Dorothyton,WI,,86557,1001126917,,stanleyheather@newman.com,GRP01024,GMedicPlus,Jacobs-Williams,1.0,3,2,52,1,,,,,,20160128,20210425,20220425,20210226.0,20220226.0,LongSage,,649696997P1,Robert,Howard,20000216,,0,649696997P1,,Robert,Howard,20000216,HealthPro,,1,MH,20210315,20210501,20220501,RI,20210501,20220425,,,,1,,
LongSage,COB04WK2COBINDICATOR,1245319599,768048394P1,,2,1,406488971P1,,,Sarah,,Wilkinson,,19631020,6255,1,9,Unit 7738 Box 5880,,North Brendaton,OK,,85422,1001127668,,wshepherd@yahoo.com,GRP01023,HealthPro,Schneider PLC,2.0,3,2,52,0,,,,,,20170503,20201201,20211201,20210211.0,20220211.0,Intriq Medical,,607224189P1,Brenda,Herman,19961116,2.0,1,607224189P1,,William,Martinez,20140124,HealthPro,2.0,1,35,20210505,20210411,20220411,HI,20210411,20211201,,,,1,,
LongSage,COB04WK2COBINDICATOR,1245319599,627317744P1,,2,1,328993979P1,,,Alejandra,,Martinez,,20181027,1704,2,0,"PSC 4013, Box 7116",,Samuelmouth,AR,,35222,1001128769,,jcastillo@robertson-allen.org,GRP01024,GMedicPlus,,,3,2,AL,0,,,,,,20210120,20210423,20220423,20210103.0,20220103.0,Caprock,,237082658P1,Laura,Johnson,19920114,1.0,2,237082658P1,,Kathleen,Roth,19731215,HealthPro,1.0,1,MH,20201228,20210127,20220127,RI,20210423,20220127,,,,2,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,637979274P1,,1,0,637979274P1,,,Brian,,Ray,,20190926,5325,1,1,498 Long Key,,Lake Lisa,ID,,92828,1001129377,,abigailrodriguez@ford.com,GRP01024,GMedicPlus,,,3,2,AL,0,,,,,,20210114,20210507,20220507,20210131.0,20220131.0,LongSage,,896557093P1,Brian,Ray,20190926,,0,896557093P1,,Brian,Ray,20190926,GMedicPlus,,1,35,20201125,20201206,20211206,TN,20210507,20211206,,,,2,,
LongSage,COB04WK2OVERLAPSTART,1245319599,751183985P1,,2,1,825397794P1,,,Anna,,Hernandez,,19720710,5551,2,0,535 Taylor Views Apt. 521,,North Nathaniel,SC,,87911,1001128196,,ramosjoshua@mayer.com,GRP01024,GMedicPlus,Lester Inc,0.0,3,2,98,0,,,,,,20210207,20210205,20220205,20210206.0,20220206.0,LongSage,,566668598P1,Anna,Hernandez,19720710,,0,566668598P1,,Anna,Hernandez,19720710,GMedicPlus,,1,MH,20201222,20210415,20220415,RI,20210415,20220205,,,,2,,
LongSage,COB04WK2OVERLAPEND,1245319599,121286788P1,,2,1,401467119P1,,,Eileen,,Taylor,,19930315,5052,2,0,7676 Ronald Drives,,South Kimberlybury,WV,,10186,1001129684,,qhale@yahoo.com,GRP01023,HealthPro,,,3,1,35,1,,,,,,20210213,20210401,20220401,,,Caprock,,464819159P1,Steven,Carpenter,20041210,2.0,2,464819159P1,,Gregory,Kim,19570705,HealthPro,1.0,1,MH,20210515,20210214,20220214,WY,20210401,20220214,,,,2,,
LongSage,COB04DIFFPAYERAREA,1245319599,703346118P1,,1,0,703346118P1,,,Kelly,,Jackson,,19700515,4664,1,2,8613 Kelly Estate,,Robinsonview,NE,,70206,1001130255,,pstout@yahoo.com,GRP01023,HealthPro,Jimenez-Holloway,1.0,3,1,88,1,,,,,,20210123,20201212,20211212,,,LongSage,,264774945P1,Kelly,Jackson,19700515,,0,264774945P1,,Kelly,Jackson,19700515,HealthPro,,1,AL,20210517,20210508,20220508,WA,20210508,20211212,,,,2,,
LongSage,COB04DIFFLASTNAME,1245319599,298497523P1,,1,0,298497523P1,,,Emily,,Valencia,,20180717,8163,1,2,17926 Jenkins Port Apt. 766,,Freemanside,TX,,27673,1001128570,,maxwellmary@yahoo.com,GRP01024,GMedicPlus,,,3,2,1,0,,,,,,20210106,20210510,20220510,20210408.0,20220408.0,Cope Health,,683524278P1,Amy,Mcgee,19591207,2.0,2,683524278P1,,Allison,Anthony,19681219,GMedicPlus,3.0,1,88,20210411,20210103,20220103,AR,20210510,20220103,,,,1,,
LongSage,COB04WK2PRIMACY,1245319599,342194539P1,,2,1,840576619P1,,,Katie,,Smith,,19930518,1823,1,2,587 Stephenson Mission Suite 636,,Bradfordmouth,NE,,43225,1001129576,,robertcurtis@sparks.com,GRP01024,GMedicPlus,"Rhodes, Scott and Ferguson",0.0,3,1,35,1,,,,,,20210224,20210114,20220114,,,LongSage,,113548872P1,Katie,Smith,19930518,,0,113548872P1,,Katie,Smith,19930518,HealthPro,,1,88,20201201,20210324,20220324,VA,20210324,20220114,,,,1,,
LongSage,COB04WK2OtherPayName,1245319599,982395202P1,,1,0,982395202P1,,,Jerry,,Taylor,,19770723,2717,1,1,82527 Stacy Dale,,New Emily,CO,,6354,1001130305,,rachael04@hotmail.com,GRP01023,HealthPro,Heath PLC,2.0,3,1,35,1,,,,,,20210207,20210106,20220106,,,Intriq Medical,,865840233P1,Jo,Hudson,19641211,3.0,2,865840233P1,,Craig,Hernandez,19981006,GMedicPlus,3.0,1,1,20210302,20210302,20220302,DE,20210302,20220106,,,,1,,
LongSage,COB04WK2OVERLAPEND,1245319599,348240740P1,,1,0,348240740P1,,,Sean,,Gardner,,20040613,8178,2,1,2400 Alexander Parkway Suite 073,,Johnsonville,VT,,9377,1001129622,,uhickman@fox.com,GRP01024,GMedicPlus,Jones LLC,0.0,3,2,35,0,,,,,,20210212,20210111,20220111,20210109.0,20220109.0,LongSage,,892172501P1,Sean,Gardner,20040613,,0,892172501P1,,Sean,Gardner,20040613,GMedicPlus,,1,88,20210129,20210312,20220312,MT,20210312,20220111,,,,2,,
LongSage,COB03Test1,1245319599,432759931P1,,2,1,596341378P1,,,Steven,,Gibbs,,20000206,5664,2,2,232 Fields Roads,,New Nicholas,CO,,82172,1001126966,,joshua69@calhoun-thomas.biz,GRP01023,HealthPro,Hood-Johnson,1.0,3,1,52,0,,,,,,20210310,20210426,20220426,,,Caprock,,616623729P1,Kristin,Brown,19970817,1.0,2,616623729P1,,Leah,Salinas,20180427,GMedicPlus,1.0,1,35,20210412,20210102,20220102,IA,20210426,20220102,,,,1,,
LongSage,COB04WK2OVERLAPEND,1245319599,272031335P1,,1,0,272031335P1,,,Samantha,,Sanders,,19980803,1400,2,2,1344 Allen Plain,,West Michaelbury,VT,,44561,1001128815,,smithcasey@nichols-moore.info,GRP01023,HealthPro,Lambert LLC,0.0,3,1,1,0,,,,,,20201205,20210109,20220109,,,Aristocrat,,413867700P1,Gregory,Williams,19700119,3.0,1,413867700P1,,Albert,Lyons,19560524,GMedicPlus,3.0,1,35,20201225,20210101,20220101,ID,20210109,20220101,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,424205619P1,,2,2,415055267P1,,,John,,Wilson,,19750803,3934,1,2,572 David Camp Apt. 056,,Josephburgh,AK,,24551,1001127841,,salazarchristopher@wood.com,GRP01023,HealthPro,Baxter and Sons,1.0,3,2,AL,0,,,,,,20160612,20210412,20220412,20210406.0,20220406.0,LongSage,,302895006P1,John,Wilson,19750803,,0,302895006P1,,John,Wilson,19750803,GMedicPlus,,1,1,20210214,20210425,20220425,NE,20210425,20220412,,,,1,,
LongSage,COB04DIFFPAYERAREA,1245319599,769258681P1,,2,2,659806659P1,,,Matthew,,Jacobs,,19780911,8098,2,9,7424 Hernandez Shore Apt. 889,,Dorothyborough,IA,,30513,1001129458,,steven33@blackburn.biz,GRP01023,HealthPro,Shields-Curtis,2.0,3,1,35,0,,,,,,20201125,20210429,20220429,,,Aristocrat,,632513157P1,Amanda,Carter,20120520,1.0,1,632513157P1,,Elaine,Walker,20150120,HealthPro,1.0,1,88,20210320,20210404,20220404,WV,20210429,20220404,,,,1,,
LongSage,COB04DIFFADDLINE1,1245319599,799973920P1,,2,2,277817684P1,,,Courtney,,Robertson,,19820620,1162,2,0,995 Taylor Crossroad,,Lake Juliefort,NJ,,53006,1001128563,,christina92@hotmail.com,GRP01023,HealthPro,,,3,2,98,1,,,,,,20210419,20210315,20220315,20210323.0,20220323.0,Grey Leaf,,969327276P1,Mark,Chang,20130505,3.0,1,969327276P1,,Steven,Roberts,19690304,GMedicPlus,2.0,1,1,20210202,20201123,20211123,WI,20210315,20211123,,,,2,,
LongSage,COB01Test1,1245319599,149724064P1,,2,1,372379259P1,,,Mary,,Hampton,,19690630,9614,1,9,47444 Powers Land,,Port Jorgeville,AK,,27274,1001127394,,colemannatasha@cooper-smith.com,GRP01023,HealthPro,Jones-Perkins,0.0,3,1,AL,2,,,,,,20210311,20210420,20220420,,,Cope Health,,653630197P1,Alex,Kelley,19871229,3.0,1,653630197P1,,Marissa,Downs,19640326,HealthPro,3.0,1,MH,20210420,20201220,20211220,LA,20210420,20211220,,,,1,,
LongSage,COB04WK2CCXD,1245319599,834794368P1,,2,1,834794369P1,,,Nathan,,Parrish,,20040408,2343,2,0,Unit 6608 Box 3943,,South Corey,MS,,31741,1001130157,,pamela06@greene.biz,GRP01024,GMedicPlus,Garrett LLC,2.0,3,1,MH,1,,,,,,20210521,20210406,20220406,,,Cope Health,,228605442P1,David,Hill,19990521,2.0,1,228605442P1,,Taylor,Riddle,19850731,HealthPro,3.0,1,35,20210208,20201126,20211126,ND,20210406,20211126,,,,1,,
LongSage,COB04WK2CCXD,1245319599,756041227P1,,2,1,756041228P1,,,Albert,,Cuevas,,19580303,6394,1,0,99374 Johnson Brooks Suite 440,,Calvinburgh,AL,,901,1001130400,,edwardjackson@le-walker.com,GRP01023,HealthPro,Ross Group,0.0,3,1,35,0,,,,,,20201214,20210315,20220315,20210313.0,20220313.0,Aristocrat,,683182326P1,Danielle,Rogers,20140118,2.0,2,683182326P1,,Susan,Brown,19911012,HealthPro,3.0,1,88,20210518,20210413,20220413,FL,20210413,20220315,,,,1,,
LongSage,COB04DIFFLASTNAME,1245319599,419546365P1,,1,0,419546365P1,,,Julie,,Knight,,19810207,5433,2,1,17266 Smith Summit Apt. 536,,Nicholasberg,WA,,39321,1001127137,,jasonmcgrath@carroll.com,GRP01023,HealthPro,"Kim, Parker and Horton",0.0,3,1,33,0,,,,,,20210302,20210223,20220223,,,LongSage,,564418106P1,Julie,Knight,19810207,,0,564418106P1,,Julie,Knight,19810207,HealthPro,,1,88,20201216,20201229,20211229,WY,20210223,20211229,,,,1,,
LongSage,COB04WK2RXID,1245319599,747296335P1,,2,1,667750270P1,,,Monica,,Calhoun,,20040610,8674,2,9,53907 Bowman Fort,,Johnsonville,CA,,62206,1001128907,,christine50@hotmail.com,GRP01024,GMedicPlus,Roman LLC,2.0,3,1,35,2,,,,,,20201213,20210420,20220420,,,Intriq Medical,,185583314P1,Sharon,Stanton,19591009,1.0,1,185583314P1,,Jonathan,White,19530715,HealthPro,1.0,1,88,20210304,20210310,20220310,IL,20210420,20220310,,,,1,,
LongSage,COB03Test1,1245319599,950487843P1,,1,0,950487843P1,,,Julia,,Roberts,,19610601,9479,2,2,717 Solis Plains,,Port Vicki,ND,,25504,1001130204,,sethsmith@gmail.com,GRP01024,GMedicPlus,"Bryant, Webster and Brooks",2.0,3,1,88,2,,,,,,20210426,20210109,20220109,,,Aristocrat,,467512727P1,Jose,Huang,20151216,2.0,2,467512727P1,,Barry,Meyer,19681023,HealthPro,2.0,1,AL,20201221,20210519,20220519,MN,20210519,20220109,,,,1,,
LongSage,COB04DIFFNATPAYERID,1245319599,513004108P1,,2,1,893318213P1,,,Olivia,,Duncan,,19940721,6670,2,1,628 Johnson Lodge Suite 943,,South Cynthiamouth,NY,,94881,1001128301,,laurenwilson@yahoo.com,GRP01024,GMedicPlus,"Taylor, Ball and Richardson",1.0,3,1,98,0,,,,,,20201212,20210118,20220118,,,LongSage,,980274670P1,Olivia,Duncan,19940721,,0,980274670P1,,Olivia,Duncan,19940721,GMedicPlus,,1,35,20210129,20210205,20220205,AL,20210205,20220118,,,,1,,
LongSage,COB04Test1,1245319599,129405614P1,,2,1,120314751P1,,,Haley,,Gray,,19711022,3656,2,2,49685 Walker Harbor Suite 343,,Mooretown,MA,,14561,1001126776,,eileen56@yahoo.com,GRP01023,HealthPro,Curry and Sons,0.0,3,2,MH,0,,,,,,20150511,20210310,20220310,20201204.0,20211204.0,Intriq Medical,,791825247P1,Jason,Ramirez,20000716,3.0,2,791825247P1,,Caitlyn,Baxter,20060817,GMedicPlus,2.0,1,35,20201212,20210319,20220319,IL,20210319,20220310,,,,1,,
LongSage,COB01Test1,1245319599,838779475P1,,2,1,184415989P1,,,Amanda,,Knox,,19520926,9159,2,1,7622 Johnson Walks,,Brooksbury,NH,,15427,1001128148,,stevensmatthew@howard-johnson.com,GRP01024,GMedicPlus,Harris-Cook,2.0,3,2,98,0,,,,,,20170726,20201227,20211227,20210211.0,20220211.0,Grey Leaf,,698136857P1,Jeffery,Thomas,19680223,2.0,2,698136857P1,,Christopher,Green,20071208,GMedicPlus,3.0,1,AL,20210204,20201213,20211213,DE,20201227,20211213,,,,2,,
LongSage,COB04DIFFADDLINE1,1245319599,623461654P1,,1,0,623461654P1,,,Erik,,Stewart,,19750529,4568,1,0,64965 Lydia Trail,,Bookermouth,TX,,52534,1001129883,,watsonmolly@gmail.com,GRP01024,GMedicPlus,Luna and Sons,0.0,3,1,MH,2,,,,,,20210315,20210112,20220112,,,Caprock,,313520079P1,Catherine,Franklin,19840107,2.0,1,313520079P1,,Paul,Herrera,19520707,GMedicPlus,3.0,1,35,20210314,20201207,20211207,ME,20210112,20211207,,,,1,,
LongSage,COB04WK2SUBID,1245319599,695613221P1,,1,0,695613221P1,,,Randy,,Juarez,,19840530,4060,1,1,99189 Daniel Creek,,Victoriaside,TN,,93807,1001127952,,qmoody@yahoo.com,GRP01023,HealthPro,"Ramirez, Weber and Shaw",2.0,3,1,AL,0,,,,,,20210121,20210127,20220127,,,Caprock,,800532751P1,Victor,Burch,19750315,2.0,2,800532751P1,,Kimberly,Gallagher,19801123,GMedicPlus,2.0,1,35,20210520,20201123,20211123,CT,20210127,20211123,,,,1,,
LongSage,COB04DIFFPAYERAREA,1245319599,259019844P1,,2,1,259019845P1,,,Robert,,Lee,,19930112,2450,2,1,99410 Julie Cape,,North Annaland,PA,,89666,1001128712,,collinsgerald@cohen.info,GRP01023,HealthPro,Miller-Dennis,1.0,3,2,1,1,,,,,,20210518,20210131,20220131,20210511.0,20220511.0,LongSage,,534159444P1,Robert,Lee,19930112,,0,534159444P1,,Robert,Lee,19930112,HealthPro,,1,MH,20201126,20210424,20220424,MT,20210424,20220131,,,,2,,
LongSage,COB04DIFFLASTNAME,1245319599,946714912P1,,1,0,946714912P1,,,Stephanie,,Carpenter,,20181221,2084,2,9,837 Donna Field Suite 598,,Lake Jessica,NM,,25281,1001128483,,thansen@perry.net,GRP01024,GMedicPlus,Lee-Smith,1.0,3,2,35,2,,,,,,20210312,20210401,20220401,20210521.0,20220521.0,Intriq Medical,,680119632P1,Kimberly,Higgins,19781213,1.0,2,680119632P1,,Roy,Cruz,20150221,HealthPro,2.0,1,88,20201122,20201228,20211228,SC,20210401,20211228,,,,2,,
LongSage,COB04WK2OtherPayName,1245319599,620095091P1,,2,1,343316877P1,,,Elizabeth,,Lopez,,19531013,5849,2,1,33390 Brown Well,,Kruegerburgh,WA,,62935,1001129034,,mbridges@howell-trujillo.com,GRP01023,HealthPro,Schneider and Sons,2.0,3,2,1,2,,,,,,20210315,20201231,20211231,20210302.0,20220302.0,Intriq Medical,,567275860P1,Donald,Norton,20020426,2.0,1,567275860P1,,James,Hammond,19620531,GMedicPlus,1.0,1,MH,20210207,20210211,20220211,NM,20210211,20211231,,,,2,,
LongSage,COB04WK2PRIMACY,1245319599,965056967P1,,2,1,898036066P1,,,Gary,,Garcia,,20010415,7651,1,1,885 Timothy Loaf Apt. 129,,Johnsonstad,RI,,32077,1001128316,,jcole@hotmail.com,GRP01023,HealthPro,Nunez-Stewart,1.0,3,2,1,0,,,,,,20210421,20210516,20220516,20210325.0,20220325.0,LongSage,,823681726P1,Gary,Garcia,20010415,,0,823681726P1,,Gary,Garcia,20010415,GMedicPlus,,1,88,20210510,20210408,20220408,OK,20210516,20220408,,,,2,,
LongSage,COB04WK2SUBEMPSTATUS,1245319599,565426939P1,,1,0,565426939P1,,,Lisa,,White,,19850920,996,1,1,08541 Lyons Station Apt. 582,,Michaelberg,NH,,53092,1001127154,,mberg@lee-allen.com,GRP01023,HealthPro,Lara LLC,1.0,3,1,33,0,,,,,,20201203,20210310,20220310,,,Caprock,,452979216P1,David,Martin,19810615,1.0,1,452979216P1,,Richard,Johnson,20180211,GMedicPlus,3.0,1,88,20210208,20210120,20220120,MO,20210310,20220120,,,,1,,
LongSage,COB04WK2RXID,1245319599,498814030P1,,2,1,240065301P1,,,Robert,,Morgan,,20110520,7733,2,0,62502 William Mews,,Normanburgh,WA,,78322,1001130496,,thomaswu@mclaughlin-powell.org,GRP01024,GMedicPlus,Ross PLC,2.0,3,1,MH,2,,,,,,20201220,20210123,20220123,,,Cope Health,,718884238P1,Richard,Beasley,19710316,3.0,1,718884238P1,,Margaret,Parker,20160613,HealthPro,1.0,1,88,20210128,20201213,20211213,VT,20210123,20211213,,,,2,,
